src	prediction	entropy
estitorate	oiestitorating	10.862895011901855
emprotify	oiemprotifying	11.216294288635254
murd-rese	oimurd-resing	10.34925651550293
preclid	eipreclidding	11.243585586547852
saclest	oisaclesting	9.133437156677246
forthurn	oiforthurning	11.20169448852539
scowsted	oiscowstedding	10.631503105163574
miscombabe	oimiscombabing	10.300039291381836
befuckser	oibefucksering	10.324996948242188
forecriminate	ocforecriminating	14.479031562805176
discalestalize	otdiscalestalizing	13.0445556640625
desenetate	oidesenetating	9.911818504333496
compitalate	otcompitalating	10.610840797424316
domenate	oidomenating	9.24000072479248
polturitate	oipolturitating	11.364584922790527
commisexidate	otcommisexidating	11.092758178710938
furstrain	oifurstraining	10.42595100402832
rechock	oirechocking	9.236519813537598
underforsee	ocunderforsing	11.168275833129883
enderblack	otenderblacking	11.076032638549805
pristhost	oipristhosting	10.387078285217285
sureenthan	oisureenthaning	11.14865779876709
exsear	oiexsearing	8.601303100585938
disenteristrow	otdisenteristrowing	13.540584564208984
umbain	oiumbaining	8.531723976135254
stipialize	oistipializing	10.516660690307617
signize	oisignizing	8.533672332763672
rebulise	oirebulising	9.609082221984863
bepelicalize	oibepelicalizing	11.590447425842285
umprit	oiumpritting	10.36123275756836
ensteel	onensteeling	9.34945011138916
repoose	oirepoosing	8.943227767944336
coreperch	oicoreperching	11.423714637756348
deshard	oidesharding	8.772076606750488
preporise	oipreporising	10.785627365112305
forestate	oiforestating	10.008549690246582
fostrip	oifostripping	9.518641471862793
reponselture	otreponselturing	11.44227409362793
pridail	oipridailing	8.941644668579102
debrate	oidebrating	8.39113712310791
extect	oiextecting	9.029614448547363
fackpat	oifackpatting	9.481056213378906
beanicate	oibeanicating	10.000926971435547
mesect-compresenserate	otmesect-compresed	14.489638328552246
desthar	oidestharring	9.35151195526123
shelphar	oishelpharing	9.873903274536133
misbowshuse	oimisbowshusing	10.390161514282227
unputch	oiunputching	9.679435729980469
manshott	oimanshotting	9.11941146850586
disimblacalise	otdisimblacalising	12.967289924621582
exhillain	oiexhillaining	10.441250801086426
resembiast	oiresembiasting	10.729582786560059
beswaine	oibeswaining	9.089655876159668
foredumate	oiforedumating	10.625348091125488
fonderstin	oifonderstinning	11.739154815673828
secct	oiseccting	8.752617835998535
reposterstrock	ocreposterstrocking	12.247645378112793
dishidl	oidishidling	8.72105598449707
deprate	oideprating	9.225800514221191
preprostene	oipreprostening	11.118926048278809
farklick	oifarklicking	10.160841941833496
preclottinate	otpreclottinating	14.872091293334961
recomembolop	ocrecomemboloping	12.728676795959473
demoilsate	oidemoilsating	10.31336498260498
coreart	oicorearting	9.427504539489746
bebondle	onbebondling	8.614631652832031
sampume	oisampuming	8.64574146270752
decarentate	otdecarentating	10.648323059082031
cidiarize	oicidiarizing	9.74935245513916
beardrain	oibeardraining	9.796660423278809
pusseclote	otpussecloting	10.096869468688965
rassion	oirassioning	8.908214569091797
underfudger	ocunderfudgering	11.411972999572754
deporitize	oideporitizing	10.351408958435059
corpend	oicorpending	9.576059341430664
chominate	oichominating	9.53777027130127
underbock	oiunderbocking	10.868202209472656
bebench	oibebenching	9.109535217285156
embrothise	oiembrothising	10.521709442138672
reamber	oireambering	8.817412376403809
retracch	oiretracching	9.7890625
beroumer	onberoumering	9.44609260559082
recarclomize	otrecarclomizing	11.629633903503418
combolicate	otcombolicating	10.837471008300781
enscrate	onenscrating	10.31541919708252
camboal	oicamboaling	10.06351089477539
fordutter	oiforduttering	10.966302871704102
dishet	oidisheting	9.015989303588867
sprecate	oisprecating	10.705845832824707
uncharrint	otuncharrinting	10.943807601928711
defick	oideficking	8.823708534240723
unrascaize	otunrascaizing	10.43750286102295
fordethoth	oifordethothing	10.670088768005371
coisexe	oicoisexing	8.62454891204834
malarise	oimalarising	10.0590238571167
disconteritionize	ondisconteritionizing	15.041993141174316
stroapen	oistroapening	9.584040641784668
polominalize	oipolominalizing	11.28537368774414
foretonize	oiforetonizing	10.851198196411133
elogulate	oielogulating	9.589317321777344
subfourine	oisubfourining	9.50152587890625
befilke	oibefilking	8.975367546081543
fecese	anfecesing	10.08236026763916
deproon	oideprooning	9.108744621276855
entonessimize	ocentonessimizing	12.546714782714844
sposetotate	oisposetotating	10.180708885192871
scervel	oiscervelling	10.089371681213379
exteer	onexteering	9.342642784118652
resinstrive	ocresinstriving	11.57950210571289
prechut	eaprechutting	10.904891967773438
parmute	oiparmuting	9.096942901611328
exaster	oiexastering	9.014046669006348
exirise	oiexirising	9.326635360717773
purmle	oipurmling	8.478405952453613
candub	oicandubbing	9.144062995910645
retraid	oiretraiding	9.454022407531738
conceet	oiconceeting	9.265508651733398
corneect	oicorneecting	10.554947853088379
rupine	oirupining	8.838859558105469
sargenate	oisargenating	9.658089637756348
pampaciate	oipampaciating	10.660172462463379
counterlate	otcounterlating	11.218240737915039
crompalalise	oicrompalalising	11.415205955505371
condoly	oicondolying	8.977210998535156
pitropialize	oipitropializing	10.710858345031738
fordwenshot	oifordwenshotting	12.188465118408203
underforshingle	onunderforshing	14.47851276397705
mokensalize	oimokensalizing	10.50023078918457
beconter	oibecontering	9.821470260620117
sickete	oisicketing	8.63174057006836
dischor	oidischoring	10.315461158752441
defanele	oidefaneling	9.793044090270996
repill	oirepilling	8.740334510803223
restromize	oirestromizing	10.879986763000488
underprict	otunderpricting	12.248295783996582
extound	oiextounding	9.220234870910645
desponialize	oidesponializing	11.06087589263916
priffulder	oipriffuldering	11.104621887207031
morrist	oimorristing	9.189835548400879
compail	oicompailing	9.270339012145996
uncorscille	otuncorscilling	11.524019241333008
consemment	otconsemmenting	10.619751930236816
coadflag	oicoadflagging	9.495285034179688
cromotate	oicromotating	9.586203575134277
enteave	oienteaving	8.924908638000488
prepeath	oiprepeathing	9.671989440917969
mandle-domble	otmandle-dombling	11.61078929901123
empactestalize	otempactestalizing	12.433053970336914
sumperturise	oisumperturising	11.582559585571289
slitkle-protall	otslitkle-protalling	17.28718376159668
unbatch	oiunbatching	8.996256828308105
crople	oicropling	7.812089443206787
besennser	onbesennsering	9.598861694335938
properarize	oiproperarizing	11.445135116577148
unplac	oiunplacking	10.443326950073242
depill	oidepilling	7.998542308807373
encranssiliate	oaencranssiliating	14.453291893005371
panderalize	oipanderalizing	10.618450164794922
unspamber	oiunspambering	9.689102172851562
marderate	oimarderating	10.305501937866211
redisimate	oiredisimating	10.471182823181152
redroms	oiredromsing	9.459233283996582
risheat	oirisheating	9.292366981506348
misendele	onmisendeling	9.699951171875
unpounthon	oiunpounthoning	11.367210388183594
coordalise	oicoordalising	10.113152503967285
unrail	oiunrailing	8.947166442871094
bluddel	oibluddeling	9.657429695129395
pitify	oipitifying	8.929178237915039
reveld	oirevelding	8.63071346282959
recounterpander	onrecounterpandering	15.758076667785645
unbolder	oiunboldering	9.325693130493164
mistroupone	oimistrouponing	10.379112243652344
cisturalise	otcisturalising	10.670681953430176
dorgate	oidorgating	8.77226448059082
revandify	oirevandifying	9.717315673828125
mistercomper	otmistercompering	13.811395645141602
enhansheek	onenhansheeking	10.208405494689941
perply	oiperplying	9.162330627441406
unducker	oiunduckering	9.98276424407959
commistinize	oicommistinizing	11.313584327697754
rechuse	oirechusing	8.488463401794434
muminify	oimuminifying	11.527668952941895
misescork	oimisescorking	10.935959815979004
slitinop	oislitinopping	11.02140998840332
remisten	oiremistening	10.149776458740234
misrank	oimisranking	9.180944442749023
surchour	easurchouring	11.719711303710938
foresead	onforeseading	9.924378395080566
rebese	onrebesing	9.211197853088379
deconditut	oidecondituting	11.008459091186523
coremerise	oicoremerising	10.254244804382324
reasser	oireassering	9.282039642333984
stisionise	oistisionising	10.317410469055176
faborise	oifaborising	9.676910400390625
cheristet	oicheristeting	10.585797309875488
subiclate	oisubiclating	10.231085777282715
refigenize	oirefigenizing	9.991057395935059
corpure	oicorpuring	8.713428497314453
courseshend	occourseshending	11.403070449829102
belathe	oibelathing	9.543793678283691
understrund	otunderstrunding	12.092182159423828
depromer	oidepromering	10.025076866149902
predecrify	oipredecrifying	11.122879028320312
scomminise	oiscomminising	10.030770301818848
soccold-ramp	oisoccold-ramping	13.903515815734863
pittranise	otpittranising	10.258650779724121
stivylurise	otstivylurising	12.36404037475586
cortomise	oicortomising	9.952997207641602
remencate	oiremencating	10.222784042358398
counderdrout	otcounderdrouting	11.310493469238281
desonchescate	otdesonchescating	12.398310661315918
exprostitate	otexprostitating	12.706074714660645
forthoreed	oiforthoreeding	10.84786319732666
retritize	oiretritizing	10.203262329101562
somash	oisomashing	8.557785987854004
respinch	oirespinching	9.377113342285156
defacker	oidefackering	9.566191673278809
entreid	oientreiding	9.7977294921875
detath	oidetathing	8.395490646362305
stensitate	oistensitating	10.930842399597168
fereresete	onferereseting	10.74532699584961
comash	oicomashing	9.147438049316406
furtitate	oifurtitating	10.555277824401855
miselagonise	oimiselagonising	11.54643726348877
conglife	oiconglifing	9.034246444702148
preticit	oipreticiting	10.180559158325195
subiast	oisubiasting	9.479826927185059
unconfute	oiunconfuting	9.421304702758789
micovoll	oimicovolling	9.320563316345215
cortact	oicortacting	11.011077880859375
redicalise	oiredicalising	11.106998443603516
exediate	oiexediating	9.2929105758667
eplender	oneplendering	10.404542922973633
crounder	oicroundering	10.26158332824707
brontle	oibrontling	9.128525733947754
deannedect	oideannedecting	10.275801658630371
cellemorate	otcellemorating	10.512540817260742
pudrossinate	otpudrossinating	12.044645309448242
mechoinamize	oimechoinamizing	10.319046020507812
reforsione	oireforsioning	10.094463348388672
bycard	oibycarding	9.689709663391113
forestrait	oiforestraiting	10.970545768737793
molliate	oimolliating	9.236956596374512
birnobuck	oibirnobucking	10.828207015991211
fonallate	oifonallating	9.689709663391113
cincyer	oicincyering	10.686945915222168
shotcherize	oishotcherizing	10.751996994018555
combrad	oicombradding	10.236648559570312
prophoinise	oiprophoinising	10.55201530456543
decatch	oidecatching	9.336930274963379
perprofecuer	otperprofecuering	14.054631233215332
unflowrify	oiunflowrifying	10.665081024169922
mispirrate	oimispirrating	10.454521179199219
pocilalise	oipocilalising	10.346787452697754
fistrush	onfistrushing	10.357086181640625
sumort	oisumorting	8.433016777038574
sheasphon	oisheasphoning	10.209989547729492
presit	oipresitting	9.380743026733398
courtiate	oicourtiating	9.687542915344238
finchude	oifinchuding	10.80219554901123
unconflace	otunconflacing	10.157753944396973
umbrower	onumbrowering	10.335256576538086
patheshize	oipatheshizing	10.296539306640625
chalvel	oichalveling	10.164153099060059
discolader	oidiscoladering	11.235326766967773
formeed	oiformeeding	8.941828727722168
poospaly	oipoospalying	9.516019821166992
encublate	oiencublating	10.080035209655762
refriss	oirefrissing	9.32597541809082
conpench	oiconpenching	9.391597747802734
panichate	oipanichating	10.484221458435059
sincross	oisincrossing	12.449974060058594
politograte	oipolitograting	13.253293991088867
undercraint	otundercrainting	11.930720329284668
unhark	oiunharking	8.680091857910156
deanchate	oideanchating	10.054099082946777
prisexconvone	onprisexconvoning	11.000892639160156
despignize	oidespignizing	9.949872016906738
unsute	oiunsuting	7.9255242347717285
reclyster	otreclystering	10.455497741699219
rechitch	oirechitching	10.063699722290039
mumboul	eimumbouling	11.245992660522461
demyluscate	otdemyluscating	12.363005638122559
ensiscide	olensisciding	9.753987312316895
dissenge	oidissenging	8.925405502319336
mitraminate	oimitraminating	11.286784172058105
becompulate	oibecompulating	10.94131851196289
encess	oiencessing	9.920272827148438
fatherize	oifatherizing	9.833990097045898
unhour	oiunhouring	8.547765731811523
provetilate	oiprovetilating	10.29137134552002
caludiate	oicaludiating	10.323043823242188
feckshock	oifeckshocking	9.82020378112793
dispricilate	otdispricilating	11.4086275100708
disfrondinate	otdisfrondinating	11.817703247070312
repondle	oirepondling	9.01257038116455
unstungle	ocunstungling	10.659427642822266
culfrit	oiculfritting	11.519558906555176
deanterize	oideanterizing	10.027753829956055
exterter	onextertering	9.781190872192383
scoloog	oiscolooging	8.933287620544434
sarruter	oisarrutering	10.326567649841309
forewons	onforewonsing	9.662693977355957
undwulleat	otundwulleating	13.01495361328125
mesurise	oimesurising	9.391369819641113
chither	oichithering	9.473369598388672
somphard	oisompharding	9.36960220336914
misreem	oimisreeming	9.19312858581543
underpease	otunderpeasing	10.819271087646484
repulend	oirepulending	9.65085506439209
beclowe	oibeclowing	8.44939136505127
decounstelper	otdecounstelpering	12.735164642333984
reconvect	oireconvecting	10.23693561553955
upchumb	oiupchumbing	9.386449813842773
bedrass	oibedrassing	8.89098072052002
fitiontuate	oifitiontuating	11.60771369934082
remedrate	oiremedrating	10.240087509155273
decirtoone	oidecirtooning	10.678179740905762
ribalise	oiribalising	9.944764137268066
convoor	oiconvooring	9.489648818969727
underperve	otunderperving	10.651091575622559
prefectionalise	otprefectionalising	13.031140327453613
roumenne	oiroumenning	9.422642707824707
couther	oicouthering	9.746326446533203
unhust	oiunhusting	8.629197120666504
updelate	oiupdelating	9.837883949279785
pineer-brack	oipineer-bracking	13.429349899291992
cardleat	oicardleating	10.111502647399902
sumertion	oisumertioning	10.466724395751953
subsheit	oisubsheiting	9.802935600280762
proparage	oiproparaging	9.616137504577637
crand-pilk	oicrand-pilking	11.679656982421875
pembrish	onpembrishing	10.092384338378906
munate	oimunating	8.517674446105957
ducrumate	oiducrumating	9.975028038024902
unroud	oiunrouding	8.844050407409668
dericast	oidericasting	11.542756080627441
unsimpure	oiunsimpuring	10.215025901794434
poluctodate	oipoluctodating	11.212464332580566
bebulk	oibebulking	8.368578910827637
misfame	oimisfaming	8.61927604675293
unploot	oiunplooting	8.886287689208984
misplow	oimisplowing	9.265209197998047
fanderie	oifanderiing	11.174983024597168
mispolify	oimispolifying	10.228757858276367
demourter	oidemourtering	10.043830871582031
demorin	oidemorining	9.44051456451416
donsult	oidonsulting	9.253314971923828
mansartate	oimansartating	10.285364151000977
detuer	oidetuering	8.802895545959473
misexcheerate	otmisexcheerating	14.137435913085938
uncell	oiuncelling	8.604503631591797
uncarendulard	Wiuncarendularding	14.389062881469727
unbell	oiunbelling	8.554279327392578
commuteriate	otcommuteriating	11.595453262329102
emaraine	oiemaraining	9.635266304016113
underprotully	otunderprotullying	15.5748291015625
unshanicise	otunshanicising	10.491543769836426
reactrourize	otreactrourizing	12.546612739562988
silenther	oisilenthering	10.06899642944336
porgish	oiporgishing	9.191929817199707
pentshated	oipentshateding	11.831183433532715
decommack	oidecommacking	10.008453369140625
scease	oisceasing	8.711063385009766
discorbardhe	oidiscorbardhing	10.97530746459961
serchel	oisercheling	10.630562782287598
disforshand	oidisforshanding	11.027393341064453
untelarder	oiuntelardering	11.149920463562012
refaber	oirefabering	9.904906272888184
combumalise	occombumalising	11.294209480285645
millenize	oimillenizing	9.844405174255371
forcomplien	ecforcompliening	14.092740058898926
fortsive	onfortsiving	9.617505073547363
posper	oipospering	8.526408195495605
deslig	oidesligging	8.956048965454102
misserpatize	oimisserpatizing	10.684463500976562
stimilate	oistimilating	9.549328804016113
susher	oisushering	8.858606338500977
exhick	oiexhicking	9.272828102111816
defonicate	oidefonicating	10.40592098236084
coltace	oicoltacing	9.293486595153809
pickstark	oipickstarking	10.349985122680664
sitify	oisitifying	8.699372291564941
depageess	oidepageessing	11.444647789001465
beanger	oibeangering	9.384811401367188
cynentionerize	otcynentionerizing	13.066753387451172
mispordish	oimispordishing	10.42563247680664
cootrypidize	otcootrypidizing	11.197270393371582
unbrunter	onunbruntering	11.074451446533203
disindate	oidisindating	9.90235424041748
spamponize	oispamponizing	9.604780197143555
solenter	onsolentering	10.060949325561523
francarl	oifrancarling	12.615017890930176
preclight	oipreclighting	12.112764358520508
belimple	oibelimpling	10.859543800354004
dantet	oidanteting	9.568528175354004
undroach	oiundroaching	9.804865837097168
bechust	oibechusting	8.904119491577148
recominize	oirecominizing	9.802433967590332
croose-bisk	oicroose-bisking	10.680658340454102
conneck	oiconnecking	9.310309410095215
pilarise	oipilarising	9.924077033996582
præperate	oipræperating	9.823137283325195
deconvarcate	otdeconvarcating	11.142447471618652
unboast	oiunboasting	8.755764961242676
prepillish	oiprepillishing	11.546866416931152
erpord	oierpording	9.16128158569336
coatthre-fack	otcoatthre-facking	12.496729850769043
underfoast	oiunderfoasting	10.900611877441406
sanclite	oisancliting	11.736004829406738
emportescine	otemportescining	12.800338745117188
enstied	oienstieding	9.273285865783691
mistach	oimistaching	8.974502563476562
recrits	oirecritsing	10.220203399658203
depressify	oidepressifying	11.030985832214355
reablick	oireablicking	10.514519691467285
poweranise	oipoweranising	11.562359809875488
firtrimate	oifirtrimating	11.536613464355469
calanize	oicalanizing	10.079741477966309
redistrop	oiredistropping	11.243139266967773
unbankstate	ocunbankstating	10.736396789550781
bouttsticker	otbouttstickering	12.315469741821289
monkestize	oimonkestizing	10.42121410369873
digalyse	oidigalysing	9.883938789367676
enduscile	otendusciling	9.764756202697754
unduter	oiundutering	9.568142890930176
reterembrow	oireterembrowing	11.019169807434082
simencolast	otsimencolasting	11.058293342590332
creaperdensilify	otcreaperdensilifying	14.832243919372559
undercricte	otundercricting	12.255526542663574
mecrinate	oimecrinating	10.271209716796875
rebusk	oirebusking	8.453612327575684
ephhecodize	oiephhecodizing	10.689992904663086
defrouter	oidefroutering	10.597373962402344
unlame	oiunlaming	8.614566802978516
memonise	onmemonising	9.514968872070312
expartialise	otexpartialising	12.36744213104248
fartulate	oifartulating	10.536491394042969
cubfurk	oicubfurking	11.16372013092041
deperscrise	otdeperscrising	11.86719799041748
madg	oimadging	7.292073726654053
concullectualize	inconcullectualizing	16.037979125976562
redeporcitulate	otredeporcitulating	12.782336235046387
defit	oidefitting	8.802006721496582
sprive	oispriving	8.604804992675781
sonerate	onsonerating	9.653103828430176
beprisce	oibepriscing	9.968987464904785
retreal	oiretrealing	9.411572456359863
pherote	oipheroting	9.291658401489258
mort-critude	oimort-crituding	14.091848373413086
centershal	oicentershaling	11.310487747192383
depooe	oidepooing	7.804773807525635
culclate	ecculclating	11.759103775024414
enbollopize	oienbollopizing	10.121615409851074
secruch	oisecruching	10.198160171508789
sponeswead	oisponesweading	9.840063095092773
flainer	oiflainering	8.935988426208496
scirm	oiscirming	8.556504249572754
uddalish	oiuddalishing	9.97507381439209
mackollize	oimackollizing	10.495030403137207
redeaver	oiredeavering	9.939370155334473
miscammine	oimiscammining	10.322690963745117
strint	oistrinting	8.813349723815918
borsete	oiborseting	8.339694023132324
precling	ecpreclinging	12.145973205566406
mousize	oimousizing	9.050117492675781
unbutthome	oiunbutthoming	9.937140464782715
shitsle	oishitsling	8.950304985046387
upstaldle	otupstaldling	9.888677597045898
unshrut	oiunshrutting	9.31427001953125
bransclick	otbransclicking	12.2658052444458
decarcricate	otdecarcricating	12.569622993469238
enscryile	otenscryiling	11.523879051208496
droass	oidroassing	8.742114067077637
pordomize	oipordomizing	10.110772132873535
merbeaglon	oimerbeagloning	11.190244674682617
bisheck	oibishecking	8.72320556640625
forefrict	oiforefricting	11.165982246398926
cantimate	oicantimating	11.215654373168945
deslantaill	oideslantailling	11.583298683166504
shelenish	oishelenishing	9.582427024841309
misemadower	oimisemadowering	10.779783248901367
crooter	oicrootering	9.147894859313965
discommer	oidiscommering	10.478301048278809
freweape	oifreweaping	9.986065864562988
unreignize	onunreignizing	10.623883247375488
disextene	ondisextening	9.700416564941406
discapenshork	otdiscapenshorking	13.437018394470215
deauristize	oideauristizing	10.928502082824707
bairise	oibairising	8.884820938110352
unterfluate	ocunterfluating	11.983570098876953
remispinate	ocremispinating	11.947022438049316
besuld	oibesulding	8.695259094238281
disangureate	otdisangureating	11.180965423583984
reteep	oireteeping	9.591500282287598
sotreanize	oisotreanizing	10.182961463928223
extitulate	otextitulating	10.625351905822754
replacate	oireplacating	9.731099128723145
refalide	oirefaliding	9.360071182250977
depracicate	otdepracicating	11.178049087524414
rubure	oiruburing	8.232600212097168
permook	oipermooking	9.105744361877441
profyscrash	otprofyscrashing	11.5853910446167
preflibe	oipreflibing	9.350488662719727
bepadge	oibepadging	8.82315731048584
rephalate	oirephalating	9.509773254394531
unpunnestate	otunpunnestating	12.22606086730957
flat-scripent	onflat-scripenting	14.212486267089844
enboll	oienbolling	8.4616117477417
reaccutape	otreaccutaping	11.8436918258667
chisiminize	oichisiminizing	10.92637825012207
flantle	oiflantling	9.83639907836914
callulate	oicallulating	10.353744506835938
estragate	oiestragating	9.580076217651367
dissald	oidissalding	9.085649490356445
rebestelise	ocrebestelising	11.627702713012695
reflowe	oireflowing	8.58290958404541
deporsate	oideporsating	10.514351844787598
forepork	oiforeporking	9.356914520263672
bumphy-tartinate	onbumphy-tartinating	15.918290138244629
expraphern	otexprapherning	11.825709342956543
unchanter	oiunchantering	10.102127075195312
disfrast	oidisfrasting	10.147199630737305
ensubitate	oiensubitating	9.89531135559082
mansignize	oimansignizing	9.994922637939453
uncolufy	oiuncolufying	10.608586311340332
sorchour	oisorchouring	11.62197494506836
disinstersion	ondisinstersioning	14.085583686828613
discorch	oidiscorching	11.722209930419922
meractitate	oimeractitating	12.183448791503906
deantierize	oideantierizing	10.866323471069336
frower	oifrowering	9.604069709777832
præasticate	otpræasticating	10.87170124053955
subdutify	oisubdutifying	11.052720069885254
derank	oideranking	8.67798900604248
properate	oiproperating	9.594869613647461
decorsel	oidecorseling	10.663826942443848
